,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_ElasticNet_MAE,CONSENSUS_HURR_4_XGB_MLP_MSE
442,47.892624,46.572197,42.0,55.0,54.0,45.0,52.0,50.0,42.0,49.333332,48.973156,51.29986,50.36927,49.824966,47.56703,45.563763,48.891758,47.00614,45.02143,48.751534,53.228767,49.59474,50.30719,52.58759,54.338448,50.146896,44.477703,47.713825,48.119427,50.017017,50.11256749852099
443,44.527687,45.528828,42.0,55.0,50.0,45.0,51.0,52.0,42.0,47.666668,46.88192,52.88571,50.725742,48.971428,46.079483,44.256508,47.26987,46.888023,44.739014,47.472008,55.09026,54.890064,49.522564,50.283974,55.115673,48.32099,47.069557,46.54608,47.517387,49.43286,49.36485182516627
444,56.19131,53.436443,41.0,55.0,41.0,40.0,44.0,40.0,41.0,42.0,45.54783,63.18774,63.74278,47.296936,53.18414,55.819767,44.796036,53.92492,53.720833,44.98123,66.00907,64.949875,48.002266,58.908474,56.790558,46.22712,52.623177,54.921707,44.655792,60.815086,61.48003682406686
445,51.98019,50.351574,46.0,50.0,51.0,40.0,46.0,41.0,46.0,47.666668,48.74505,52.763695,53.07433,48.940926,53.21337,53.84568,49.053345,52.917374,52.37632,48.979343,56.322178,53.853703,49.830544,58.257996,57.495827,50.3145,50.632042,48.137848,48.408012,52.441967,51.82179244871429
446,50.23402,46.329903,47.0,50.0,57.0,40.0,52.0,45.0,47.0,52.0,51.558506,48.58893,49.87485,51.147232,49.935574,48.662304,51.483894,50.062126,47.706398,51.515533,52.338924,49.834503,52.084732,55.510586,53.65255,52.877647,47.046776,47.208508,50.761696,48.988407,48.74702710127048
447,44.910805,44.35015,42.0,50.0,51.0,40.0,48.0,38.0,42.0,47.0,46.4777,44.75804,43.87123,46.43951,46.180305,44.59196,46.795074,47.25371,43.552963,47.063427,47.16712,46.893524,47.04178,52.428844,51.026974,48.357212,43.81829,44.295357,46.204575,44.191803,43.79107211290892
448,43.3734,42.36219,40.0,45.0,46.0,40.0,43.0,31.0,40.0,43.0,43.09335,45.179626,43.089127,43.544907,43.901886,42.330383,43.22547,45.4402,43.374916,43.61005,45.2534,45.557404,43.56335,51.19014,49.932674,45.047535,42.82907,44.129547,42.957268,43.806488,43.43406850980516
449,32.837105,33.18771,31.0,45.0,46.0,30.0,36.0,38.0,31.0,37.666668,36.459274,38.449715,37.18216,37.862427,34.658302,33.024284,36.914574,34.924107,33.733406,36.981026,38.02867,37.636253,37.757168,47.358917,49.18038,40.08973,32.87936,29.551533,36.46984,35.577118,35.64026663238776
450,32.91313,34.388214,29.0,35.0,40.0,30.0,30.0,32.0,29.0,33.0,32.978283,37.339367,39.45305,34.084843,34.829792,32.482018,33.457447,32.405396,31.981573,32.85135,41.55559,40.214024,35.138897,50.238033,49.545242,37.30951,34.621048,33.833397,33.405262,35.429882,35.378000720124014
451,34.573597,37.193035,23.0,30.0,34.0,30.0,28.0,31.0,23.0,28.333334,29.893398,37.39786,37.812317,30.599464,40.038918,37.91926,31.25973,36.371246,35.554314,30.342812,38.682316,38.716064,30.920578,53.440285,48.533703,34.61007,35.104736,32.51319,30.026184,36.255383,38.3711046037648
452,32.768726,32.123314,24.0,30.0,30.0,30.0,29.0,23.0,24.0,27.666666,28.94218,30.49831,28.716328,28.374577,32.020752,30.969458,28.755188,30.369019,31.327257,28.342255,30.794333,30.4401,28.448584,49.877724,53.3852,33.21943,32.234764,32.324253,28.808691,30.798223,30.978077033150015
453,54.041107,57.814045,68.0,50.0,44.0,50.0,51.0,49.0,48.0,47.666668,49.260277,52.15391,55.720757,48.78848,46.406338,43.72735,47.351585,45.03987,46.256622,47.009968,56.341774,58.789093,49.83544,75.50287,76.2578,54.625717,54.23598,56.443787,49.308994,53.314274,54.340774932172806
454,51.96143,51.480453,68.0,45.0,48.0,45.0,46.0,46.0,47.0,47.0,48.240356,48.676483,47.241543,47.41912,46.643032,48.097794,46.91076,43.529144,45.16876,46.132286,51.51551,51.37327,48.128876,71.71818,74.12417,53.179543,51.95164,54.335167,48.23791,50.525818,51.41585954974605
455,46.053185,45.478016,59.0,40.0,47.0,45.0,44.0,45.0,43.0,44.666668,45.013298,43.740562,40.594357,44.435143,42.638756,44.63502,44.15969,41.221447,43.125694,43.805363,45.072544,44.11428,44.768135,60.729233,62.766785,48.68231,44.886147,46.763477,44.721535,44.6142,44.68254277451807
456,39.638763,34.68996,46.0,35.0,45.0,40.0,37.0,45.0,35.0,39.0,39.15969,30.667374,32.41283,36.916843,35.11451,34.68845,38.028625,31.46681,33.797535,37.116703,32.0114,33.519947,37.25285,52.70958,54.149254,42.427395,36.87294,37.794533,38.468235,34.062675,32.82242939926476
457,39.90339,36.91134,46.0,35.0,42.0,35.0,39.0,37.0,38.0,39.666668,39.725845,32.604027,32.868233,37.90101,34.78911,32.261475,38.447277,36.792664,35.03379,38.948166,34.895237,33.766968,38.47381,53.045483,55.028366,43.01137,37.662395,38.87346,39.1656,34.28576,33.39724888337976
458,33.690426,32.46147,42.0,30.0,32.0,30.0,31.0,34.0,35.0,32.666668,32.922607,29.855494,28.730421,31.963873,29.38319,29.388002,31.845798,31.622112,30.83735,32.40553,29.914818,30.323004,31.978704,43.339233,45.25615,35.33481,32.365875,30.418427,32.59147,30.029688,29.60601117971453
459,28.270885,28.678404,37.0,30.0,30.0,30.0,30.0,39.0,36.0,32.0,31.067722,26.208426,25.097073,30.552107,25.567478,23.452578,30.391869,25.085447,24.559824,30.271362,27.833431,27.50231,30.958359,51.870518,52.586166,36.96763,27.34279,25.378609,30.835697,26.074276,25.610518197490943
460,50.32706,49.82853,48.0,100.0,37.0,45.0,50.0,31.0,48.0,45.0,46.331764,41.303078,44.096077,44.075768,44.48924,44.164528,44.87231,43.825054,44.865654,44.706264,44.42055,44.22651,44.855137,52.788677,55.8907,46.94717,56.1738,53.37059,47.79345,44.56384,44.37341291272132
461,66.30984,63.105843,55.0,90.0,46.0,50.0,55.0,43.0,55.0,52.0,55.57746,63.57743,62.78758,54.894356,60.88742,56.9282,54.221855,59.32381,61.572502,53.83095,65.866486,61.695053,55.46662,61.610947,59.321938,54.402737,67.06216,70.06061,55.76554,65.49083,65.6894388189567
462,74.56912,69.0747,56.0,65.0,39.0,55.0,55.0,43.0,56.0,50.0,56.14228,81.24749,79.18428,57.811874,77.23974,74.110245,56.809937,74.55467,69.36628,56.138668,83.00886,84.60633,58.252213,65.62876,68.061005,53.90719,70.14359,66.25958,55.035896,80.25491,79.40172357463058
463,76.166855,77.97064,76.0,45.0,50.0,90.0,65.0,48.0,76.0,63.666668,66.79172,78.766975,79.08397,67.44174,86.57599,86.10828,69.394,81.47176,82.49127,68.11794,84.32235,79.57806,68.83059,74.16156,79.11398,66.29039,80.97663,75.132065,67.994156,79.50662,77.31748564025926
464,87.7716,90.334656,91.0,40.0,47.0,85.0,79.0,45.0,91.0,72.333336,76.1929,97.11578,95.495285,78.528946,88.00484,88.10274,76.251205,83.50722,84.30074,75.1268,96.82062,98.64722,78.455154,77.44112,73.46705,73.610275,90.94998,88.00651,76.987495,96.181694,96.25059370168108
465,56.378464,60.84725,64.0,35.0,41.0,50.0,51.0,49.0,64.0,52.0,53.094616,49.648296,48.459816,51.412075,65.366325,73.01745,55.341583,63.22467,62.544292,54.806168,55.714798,54.820446,52.9287,64.079025,60.112617,55.019756,58.414406,62.697296,53.6036,52.22894,50.67520567737496
466,27.372078,26.197788,23.0,24.999998,24.0,25.0,27.0,26.0,23.0,24.666666,25.34302,26.347576,25.419529,25.086895,28.098175,28.872612,25.524544,26.50052,27.053087,25.12513,25.619167,24.77412,24.904793,33.646797,33.80815,26.9117,25.725767,25.948454,24.931442,25.950695,26.82195877445076
467,73.33191,72.9252,75.0,60.0,55.0,70.0,73.0,86.0,75.0,67.666664,69.08298,63.27794,62.211483,66.56949,68.66744,67.33395,67.91686,68.95758,66.23593,67.989395,62.751507,62.662674,66.437874,67.84119,69.32459,67.7103,73.969086,72.99254,69.24227,67.57505,66.22942257279851
468,75.434135,74.999886,77.0,55.0,46.0,70.0,76.0,76.0,77.0,66.333336,68.608536,70.435394,70.249115,67.35885,76.22512,75.06567,68.80628,72.118126,72.22543,67.77953,68.846115,71.388725,66.96153,87.13628,81.54967,71.53407,78.70018,78.291275,69.42505,73.83027,72.62941254536042
469,77.972466,77.494385,75.0,50.0,45.0,75.0,67.0,73.0,75.0,62.333332,66.24312,75.35485,74.64683,65.588715,72.21898,71.99787,64.80475,69.66695,68.9849,64.16673,74.39618,73.45572,65.349045,89.57527,88.065216,69.143814,74.81164,77.924164,65.45291,77.907135,77.80086089528307
470,62.546494,57.675377,74.0,45.0,50.0,75.0,70.0,83.0,74.0,64.666664,64.13663,63.88468,59.51381,64.47117,62.772358,66.82866,64.19309,62.55355,62.920563,64.13839,61.11402,59.50644,63.778503,67.825,69.04579,65.45625,69.97267,64.479065,65.993164,63.80716,62.84946892689477
471,52.73026,51.94113,69.0,45.0,54.0,70.0,69.0,75.0,69.0,64.0,61.182564,45.4224,47.54267,59.3556,48.090824,47.83067,60.022705,47.220516,44.80516,59.80513,45.59007,45.345966,59.39752,56.313263,54.47186,62.078316,52.589382,47.4485,61.147346,48.1975,48.311931235816
472,46.046894,48.431038,60.0,45.0,50.0,50.0,58.0,63.0,60.0,56.0,53.511723,41.55613,41.209538,52.38903,43.169525,42.885326,52.79238,42.246746,43.36396,52.561687,41.907124,39.34282,52.47678,50.89451,53.815636,54.723625,46.890106,45.217705,53.722527,43.058067,42.96483902487016
473,34.979736,37.408463,53.0,45.0,45.0,45.0,52.0,64.0,53.0,50.0,46.244934,33.98658,34.953747,45.996643,39.144665,40.499996,47.286167,37.94346,39.04212,46.985863,33.938198,32.770218,45.98455,48.054337,48.782963,49.513584,36.44494,35.97342,46.611237,33.69764,35.34777333081167
474,32.670002,34.017525,42.0,45.0,31.0,40.0,40.0,54.0,42.0,37.666668,36.4175,33.255344,34.42407,36.563835,35.574657,37.525,37.143665,34.83339,35.751083,36.958347,31.852589,31.828066,36.213146,44.87278,48.756424,39.468193,34.54258,33.550957,36.885643,32.275658,33.83672530733275
475,33.93677,37.13127,35.0,45.0,31.0,35.0,35.0,31.0,35.0,33.666668,33.73419,34.103836,35.73722,33.77596,38.383347,40.81742,34.845837,36.227203,36.68364,34.3068,34.544975,33.952095,33.886246,49.92634,50.431705,37.731583,36.705658,40.051624,34.426414,33.564713,35.499181144260945
476,40.632103,40.7809,43.0,40.0,38.0,40.0,40.0,28.0,43.0,40.333332,40.408028,36.60392,36.295387,39.400978,40.150158,42.786743,40.28754,38.047016,37.150383,39.761753,36.930107,36.580917,39.48253,53.550247,50.636,43.63756,41.883934,38.558113,40.720985,37.90477,38.15812572907431
477,43.074043,43.30381,46.0,35.0,30.0,40.0,41.0,35.0,46.0,39.0,40.01851,36.72616,37.466034,38.43154,39.43905,41.734383,39.109764,41.467533,39.82295,39.616882,36.306545,36.178654,38.326637,51.68932,52.814796,42.17233,45.712788,43.00371,40.678196,38.1588,37.60008457113163
478,42.22744,42.89224,40.0,30.0,32.0,35.0,38.0,28.0,40.0,36.666668,38.05686,36.62886,36.737907,36.657215,43.81622,41.523335,38.454056,40.57887,39.545227,37.64472,35.793842,36.302864,36.44846,51.087414,53.440586,40.271854,42.94825,40.756973,38.23706,38.704605,38.678340472464335
479,42.230778,43.197433,39.0,30.0,31.0,35.0,36.0,27.0,39.0,35.333332,37.057693,39.36496,36.88851,36.34124,40.991882,41.146797,36.74797,41.010498,40.91928,36.752625,39.25443,38.54827,36.313606,54.186176,53.708527,40.046543,40.994843,41.476845,36.74871,39.91472,39.78051065993122
480,29.983904,30.761557,35.0,30.0,30.0,30.0,31.0,25.0,35.0,32.0,31.495975,30.82562,29.523375,31.706406,28.895163,32.046448,31.223791,30.42609,32.142097,31.606522,30.788034,30.179237,31.697008,38.866356,39.26938,33.71659,31.61651,31.83313,31.904127,29.2999,29.507231220756086
481,28.524288,28.382664,25.0,30.0,25.0,25.0,26.0,21.0,25.0,25.333334,26.131073,27.56517,27.030903,25.891293,27.370564,29.41877,25.84264,26.972591,26.227734,25.743149,27.364126,27.354214,25.841032,37.608963,38.326168,28.40224,30.195868,28.540253,26.548967,26.999474,27.127633316723813
482,82.64777,76.41668,70.0,105.0,62.0,70.0,70.0,70.0,70.0,67.333336,71.16194,72.86398,76.56865,68.715996,78.540665,75.069176,70.13516,75.21062,74.44942,69.30266,73.67885,76.5259,68.91971,64.798676,59.024086,66.69967,77.33699,67.63744,69.83424,78.171074,77.21492681962664
483,68.76569,69.74741,64.0,120.0,63.0,70.0,66.0,65.0,64.0,64.333336,65.44142,62.805576,61.334812,63.951393,65.5375,66.94501,64.63438,63.7853,64.63193,64.19633,60.31148,61.51623,63.32787,60.463356,57.367798,63.365837,67.42014,71.80264,65.105034,65.897125,65.1042170087402
484,91.07442,84.56311,73.0,120.0,80.0,80.0,74.0,64.0,73.0,75.666664,79.5186,84.013016,90.70765,77.75325,85.440384,81.365746,78.11009,86.865265,85.01488,78.46632,83.5896,88.72305,77.6474,69.10481,60.784687,74.0262,95.503845,85.02496,80.62596,87.78433,86.69712723303618
485,113.34607,115.92724,97.0,110.0,97.0,105.0,94.0,77.0,97.0,96.0,100.33652,110.76346,105.35424,99.690865,108.00581,112.16459,99.00145,111.85474,114.280205,99.963684,111.96968,111.48741,99.99242,58.442642,52.69341,86.61066,113.53192,115.530334,100.38298,113.37561,113.48161245239575
486,111.650696,118.47319,107.0,100.0,92.0,105.0,101.0,80.0,107.0,100.0,102.912674,108.548164,107.63207,102.13704,110.192505,110.86918,102.54813,115.57884,115.60419,103.894714,108.68829,113.22434,102.17207,70.75897,65.51709,92.68974,112.434204,113.81764,103.10855,110.838036,111.59680502803937
487,116.23208,123.525955,105.0,90.0,99.0,110.0,93.0,68.0,105.0,99.0,103.30802,111.943726,117.52908,102.23593,110.2216,111.059494,101.805405,107.99031,115.43034,101.247574,114.090225,115.85553,102.77255,79.446594,71.86693,94.11165,112.94135,120.26083,102.48534,116.532455,116.21745743296941
488,100.81197,107.19896,92.0,70.0,67.0,100.0,85.0,64.0,92.0,81.333336,86.202995,97.7735,105.838615,85.443375,102.172424,107.28815,86.543106,103.99991,109.228516,86.99998,98.84631,100.808655,85.71158,74.1978,75.56138,79.54945,100.34123,105.1888,86.08531,100.26227,99.91252606564494
489,84.44882,87.11656,74.0,55.0,64.0,75.0,56.0,65.0,74.0,64.666664,69.612206,85.4324,86.316696,69.8581,87.49498,95.22168,70.37375,90.51161,91.72715,71.1279,84.34961,82.477776,69.5874,68.31318,73.88568,65.57829,80.51323,84.709366,68.62831,85.59533,83.74662946411942
490,78.58061,82.26016,58.0,45.0,52.0,60.0,52.0,66.0,58.0,54.0,60.145153,75.242165,76.601715,59.31054,82.71466,85.33725,61.178665,80.58618,85.58426,60.646545,73.81661,71.3683,58.954155,70.585365,71.54721,58.14634,77.3319,86.32695,59.832977,77.68477,76.025398987263
491,62.88975,59.960655,53.0,40.0,46.0,55.0,48.0,52.0,53.0,49.0,52.47244,67.798454,70.96565,53.699615,71.42383,72.37758,54.605957,73.666794,74.83661,55.1667,66.25377,66.42227,53.313442,62.61218,62.229996,52.403046,60.72414,58.43081,51.931034,65.75498,62.76219587497196
492,44.648575,43.719383,33.0,40.0,45.0,35.0,32.0,48.0,33.0,36.666668,38.662144,49.44824,51.18055,39.86206,49.23811,52.339256,39.80953,53.938896,52.0107,40.984726,48.8167,50.77419,39.704174,43.628597,46.895958,38.40715,47.768208,44.025547,39.44205,46.325245,45.348053215067104
493,30.620607,31.014603,25.0,40.0,36.0,30.0,31.0,41.0,25.0,30.666666,30.655151,33.74041,32.286392,31.435102,30.674557,35.846478,30.66864,35.640415,36.93866,31.910103,33.551666,34.719772,31.387917,45.035446,47.06388,34.25886,31.011848,31.281425,30.752962,30.714947,31.77665389045905
494,30.194284,29.42665,22.0,35.0,38.0,30.0,27.0,25.0,22.0,29.0,29.29857,29.865198,30.321447,29.2163,27.979748,31.324165,28.744938,32.149754,35.150368,29.787437,29.261547,28.870943,29.065388,41.31978,40.9561,32.079945,27.880842,29.081205,28.720211,28.237019,28.750153615678098
495,28.383148,28.566637,22.0,30.0,33.0,30.0,28.0,26.0,22.0,27.666666,27.845787,28.658062,28.650604,27.914516,30.42963,28.256582,28.357407,31.131548,34.868477,28.532887,29.937641,29.054363,28.23441,38.318085,37.24093,30.329521,28.686268,28.897346,27.921566,27.341316,29.166595847442064
496,31.515188,29.815813,22.0,30.0,33.0,30.0,32.0,29.0,22.0,29.0,29.628798,32.840126,32.52507,29.960032,32.352665,30.982555,29.838165,33.411068,34.24901,30.102768,35.978947,34.616726,30.744736,39.70906,39.518787,31.677265,29.455458,28.6054,29.113865,31.2502,32.203042547866616
497,34.61798,34.58081,22.0,30.0,31.0,30.0,31.0,25.0,22.0,28.0,29.654495,32.157986,33.113907,29.039497,33.970093,32.61456,29.492523,34.51881,37.881496,29.629704,35.262657,34.84192,29.815664,38.451874,41.645187,30.612968,33.03956,33.065514,29.25989,32.138565,32.74770240341336
498,30.417408,30.074831,20.0,24.999998,28.0,25.0,25.0,28.0,20.0,24.333334,25.854351,26.558119,27.049297,24.88953,32.027596,30.799461,26.256899,32.86087,32.063995,26.465218,27.529844,27.90033,25.132462,34.94592,36.02873,26.98648,28.739262,29.043573,25.434814,26.725435,29.178094159572623
499,108.66511,114.75011,89.0,120.0,65.0,100.0,87.0,79.0,89.0,80.333336,87.416275,102.78075,100.72879,85.94519,108.07248,104.111496,87.26812,108.87928,106.32452,87.46982,101.27465,97.33243,85.568665,67.33585,69.33787,77.08396,115.68646,105.21484,89.171616,106.826645,107.11099034436158
500,116.72409,117.6165,98.0,115.0,69.0,95.0,88.0,87.0,98.0,85.0,92.93102,107.734955,108.6474,90.68374,109.79114,112.23218,91.197784,113.58414,113.03064,92.146034,110.97608,114.659195,91.49402,73.405075,74.13191,82.10127,112.733734,115.5576,91.93343,112.736694,113.64270596802918
501,108.0349,110.681305,109.0,110.0,76.0,100.0,87.0,88.0,109.0,90.666664,95.00873,108.38011,104.96234,95.09503,100.210266,99.9629,93.05257,102.462524,106.527855,93.61563,109.06516,110.48367,95.26629,78.3125,74.08887,87.578125,104.25098,103.091415,94.062744,110.181015,109.32466306111439
502,101.55796,109.14909,107.0,100.0,64.0,105.0,82.0,73.0,107.0,84.333336,88.63949,111.12755,107.39436,91.03189,100.351944,102.446625,88.33798,101.47386,105.51628,88.61847,110.648384,111.245804,90.912094,77.17109,71.59073,82.54277,96.51457,105.33684,87.37865,109.54562,108.94788025908127
503,102.02298,103.88187,110.0,85.0,64.0,90.0,78.0,70.0,110.0,84.0,88.505745,113.19238,115.39036,91.298096,100.476776,105.57553,88.119194,103.07459,107.28386,88.76865,111.66301,113.49084,90.91576,80.075134,77.87283,83.01878,98.69165,100.78643,87.67291,110.785446,110.29991424415783
504,92.8138,100.63629,103.0,70.0,66.0,90.0,74.0,73.0,103.0,81.0,83.953445,104.34523,98.585396,86.8363,99.10278,99.23863,85.525696,94.31617,97.049835,84.32904,99.6624,94.30847,85.6656,81.54893,68.71278,81.13723,95.57898,96.56111,84.644745,102.74194,101.86419247718007
505,88.6364,90.01878,94.0,60.0,64.0,80.0,68.0,74.0,94.0,75.333336,78.6591,93.99588,94.603935,79.99897,87.01931,91.34978,78.25483,89.822876,92.247604,78.95572,90.680756,89.00195,79.17019,72.65919,74.63706,74.664795,87.93536,88.769684,78.48384,93.007675,91.5094176374215
506,80.116776,81.386185,74.0,45.0,55.0,70.0,60.0,70.0,74.0,63.0,67.27919,77.400314,76.52298,66.60008,76.14533,74.71513,66.28633,76.46422,80.07955,66.36606,75.12007,76.888794,66.030014,73.8975,73.027565,65.72437,78.88246,79.87342,66.97061,79.42537,78.2096483284488
507,62.112125,60.82916,60.0,45.0,44.0,60.0,54.0,70.0,60.0,52.666668,55.02803,59.907673,60.947865,54.476917,57.948185,57.99471,53.987045,57.8661,60.332207,53.966526,57.806023,60.272747,53.951508,59.236187,64.357,54.309048,59.784824,56.975548,54.446205,61.129402,60.9702887606208
508,49.004524,47.403767,45.0,40.0,45.0,45.0,40.0,57.0,45.0,43.333332,44.75113,45.932068,53.20041,43.983017,49.29052,54.468395,44.82263,49.71737,49.52827,44.929344,46.035885,48.675232,44.008972,48.128883,46.884872,44.53222,49.006683,52.90998,44.75167,46.69254,46.26787970689533
509,37.95484,39.12496,46.0,40.0,39.0,40.0,42.0,58.0,46.0,42.333332,41.23871,40.48714,39.155907,41.871784,39.360542,41.50367,41.590134,39.677155,37.48899,41.66929,36.17206,36.311523,40.793015,46.60453,48.382225,43.40113,38.33661,36.926807,41.334152,38.87603,39.42850510668015
510,32.914772,33.477406,42.0,40.0,48.0,35.0,37.0,46.0,42.0,42.333332,39.97869,29.001293,29.533165,39.000324,32.409283,33.063145,39.85232,31.767035,33.704994,39.691757,28.481194,27.985237,38.8703,43.897133,42.991962,42.72428,35.95125,33.170036,40.737812,29.654408,30.560549475257513
511,34.338745,37.37075,36.0,40.0,42.0,35.0,35.0,38.0,36.0,37.666668,36.834686,40.418995,40.474648,38.354748,35.0394,32.46254,37.00985,34.65712,34.351746,36.91428,40.966034,38.85649,38.49151,43.160194,44.499397,39.040047,37.80052,36.52074,37.70013,37.613075,36.860593643022234
512,33.15631,36.930588,36.0,37.5,38.0,30.0,34.0,39.0,33.0,35.0,34.539078,32.760986,32.931145,34.440247,27.310705,28.945126,33.077675,29.151632,27.996098,33.537907,32.638115,31.998959,34.40953,41.07885,42.055885,36.519714,33.00219,33.277077,34.50055,31.862665,29.80774588681081
513,35.05045,36.02865,36.0,35.0,36.0,30.0,35.0,37.0,36.0,35.666668,35.51261,32.8585,32.755226,34.964626,30.463783,30.620436,34.365944,29.277523,29.9843,34.06938,33.587044,33.552017,35.14676,41.930244,44.72942,37.23256,34.054398,35.447426,35.2636,33.23999,31.424918584899675
514,35.940197,37.998116,36.0,35.0,40.0,30.0,37.0,35.0,36.0,37.666668,37.23505,32.940697,31.815895,36.485176,32.171616,30.952278,36.292904,30.77209,34.395462,35.943024,32.635452,32.83471,36.408863,42.067722,42.480564,38.76693,35.250725,35.68444,37.062683,33.654255,32.36283715872
515,36.398705,36.3086,37.0,32.5,34.0,30.0,34.0,32.0,36.0,34.666668,35.099678,33.208076,32.713886,34.302017,36.286102,36.105278,35.071526,34.67844,35.70015,34.66961,34.784416,35.83043,34.696106,42.322475,44.836834,36.58062,35.99807,34.832848,34.99952,33.939938,34.240389170946244
516,91.56086,82.24263,93.0,75.0,78.0,95.0,98.0,74.0,93.0,89.666664,90.14021,83.87732,80.83306,88.21933,80.65297,80.188995,87.41324,83.07234,80.93066,88.01808,81.80902,82.42219,87.702255,68.71922,67.97017,84.42981,87.438835,85.141945,89.10971,87.83218,86.96006856439486
517,93.44086,84.73996,94.0,85.0,68.0,95.0,92.0,69.0,94.0,84.666664,86.860214,92.55922,95.20499,86.6398,88.07031,85.09795,85.51758,89.56404,90.16673,85.89101,89.615555,88.85114,85.903885,61.51291,57.585667,78.87823,95.419586,94.094894,87.3549,94.28403,93.1211375614075
518,93.65411,87.165436,91.0,90.0,66.0,95.0,89.0,69.0,91.0,82.0,84.91353,97.394104,102.57713,85.848526,90.54379,86.08754,84.13595,89.63629,89.06631,83.90907,94.31453,95.62094,85.07863,62.953033,63.136642,77.23826,96.68571,93.42673,85.671425,97.972336,97.3226973248079
519,97.90958,91.54819,95.0,95.0,70.0,100.0,91.0,72.0,95.0,85.333336,88.477394,98.13261,97.6037,88.53315,98.38864,95.40005,88.59716,93.824066,95.96738,87.45602,95.810776,95.30173,87.9527,63.176914,57.071674,79.79423,101.03925,89.62758,89.25981,100.73546,99.6183704734122
520,107.17413,110.392,97.0,90.0,76.0,100.0,89.0,79.0,97.0,87.333336,92.29353,99.892685,109.45289,90.473175,108.98338,108.66109,92.74585,104.39318,104.27605,91.5983,101.676025,106.30298,90.91901,49.930107,49.52242,77.98253,111.65834,114.013214,93.41458,105.40275,105.30969075400716
521,103.76021,108.61952,97.0,85.0,80.0,90.0,91.0,73.0,97.0,89.333336,92.94005,102.50513,106.87129,92.62628,107.0281,110.011475,93.75703,104.99298,107.247696,93.248245,99.565445,105.46792,91.89136,52.57146,52.301147,80.14287,102.37732,103.61737,92.59433,105.24179,104.77431780565733
522,101.82904,104.16428,99.0,80.0,81.0,85.0,88.0,85.0,99.0,89.333336,92.45726,101.50841,103.147415,92.377106,108.675705,107.95461,94.16893,103.849014,105.79475,92.96225,102.65008,104.77961,92.66252,53.21232,56.78195,80.30308,100.53347,99.27019,92.13337,104.31882,103.73600493138932
523,91.498886,97.31638,93.0,75.0,74.0,80.0,79.0,80.0,93.0,82.0,84.374725,80.100555,83.04121,81.52514,89.176155,87.2704,83.79404,86.79694,84.99529,83.199234,81.642426,82.72508,81.91061,62.994087,57.000957,77.24852,91.54512,93.52942,84.38628,86.063805,85.49726624331333
524,76.4182,79.372086,76.0,60.0,64.0,75.0,66.0,74.0,76.0,68.666664,70.60455,69.78106,70.40401,68.94527,72.13357,75.74326,69.533394,71.39498,71.93126,69.34875,72.55463,70.99915,69.63866,64.76233,57.320904,67.69058,80.47477,77.84243,71.61869,73.230995,72.09174192302316
525,63.487488,71.99686,64.0,55.0,64.0,60.0,57.0,70.0,64.0,61.666668,62.121872,62.3062,65.445274,61.82655,62.467915,60.285725,61.866978,61.14996,59.06081,61.53749,67.86635,67.81922,63.216587,60.586216,54.643745,61.396553,66.29862,68.096954,62.824654,63.394077,62.79806076546418
526,56.928284,56.811676,57.0,45.0,54.0,50.0,50.0,63.0,57.0,53.666668,54.48207,56.442657,56.814537,54.360664,57.053238,60.827614,54.51331,58.593487,56.080803,54.898373,60.85641,62.183826,55.464104,61.847168,57.965668,55.711792,53.22817,55.394928,53.55704,56.40616,55.36070069877667
527,52.16928,50.41597,54.0,40.0,46.0,45.0,44.0,57.0,54.0,48.0,49.04232,50.11679,51.136463,48.529198,54.997482,51.648804,49.74937,55.723396,55.55738,49.930847,57.38424,52.995686,50.34606,51.46121,53.648792,48.865303,53.97748,47.30838,49.49437,50.516235,48.85248838186226
528,34.278427,32.561752,35.0,35.0,42.0,40.0,33.0,43.0,35.0,36.666668,36.069607,35.38901,32.75299,36.34725,34.261665,34.18686,36.065414,34.06498,32.27777,36.016243,36.10385,36.981674,36.525963,41.258156,41.02572,37.814537,35.5475,34.762398,36.386875,34.26736,34.28503815951175
529,33.651173,33.3285,24.0,30.0,36.0,35.0,32.0,35.0,24.0,30.666666,31.412792,32.395977,32.41056,31.098995,30.63401,32.482643,30.658503,33.8018,32.22033,31.45045,34.050667,33.81783,31.512667,39.815456,39.504295,32.953865,34.83085,33.409336,31.707712,31.45387,31.386536150210887
