,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_MLP_MSE,CONSENSUS_HURR_4_XGB_ElasticNet_MSE
310,123.846756,122.894226,121.0,155.00002,133.0,150.0,130.0,105.0,121.0,128.0,126.961685,121.34215,120.35698,126.33554,127.405014,125.35719,127.85126,129.48442,127.37138,128.37111,120.29111,121.32515,126.07278,65.68588,64.33238,112.42147,120.38736,124.10469,126.09684,129.44482857428352,124.19739
311,123.41293,125.206436,137.0,155.00002,143.0,150.0,148.0,100.0,137.0,142.66667,137.85324,117.45269,117.924286,136.36317,130.03613,130.90834,139.50903,127.08565,125.50391,138.77141,114.57773,116.46186,135.64444,49.41855,53.96167,119.35464,124.74826,125.66225,138.18707,128.30090778535507,122.54979
312,124.35292,125.65181,146.0,155.00002,152.0,150.0,150.0,97.0,146.0,149.33333,143.08823,115.97696,118.55443,140.99423,128.23647,127.5936,144.05911,126.96173,126.02425,143.74043,112.26689,113.8929,140.06673,50.782684,52.793926,124.69567,124.23097,126.57123,143.05774,127.45187685415499,121.96571
313,120.74242,121.419205,152.0,155.00002,136.0,150.0,145.0,109.0,152.0,144.33333,138.43561,118.84256,119.29266,137.96063,128.23666,129.0705,140.30917,129.81871,125.35611,140.70468,117.10562,117.38437,137.5264,53.280014,58.18675,121.57001,124.789734,125.77402,139.44743,127.22666995899256,121.00032
314,122.160995,122.12416,154.0,150.0,138.0,150.0,142.0,104.0,154.0,144.66667,139.04025,116.76488,111.9338,137.69122,127.648575,124.036575,140.41214,124.80179,117.99385,139.70044,107.39592,108.780205,135.34898,58.07863,55.136353,123.01965,123.070724,129.11241,139.26768,126.80882939722774,121.69588
315,118.179855,117.3905,149.0,145.0,134.0,150.0,141.0,104.0,149.0,141.33333,135.54497,120.092834,109.246574,136.02321,127.1532,128.55087,137.7883,120.19612,109.89523,136.04903,106.30014,113.106766,132.57504,54.376137,59.600388,119.59403,125.9901,114.96124,137.49753,126.73001690533788,122.60089
316,120.65881,125.48457,148.0,145.0,139.0,150.0,138.0,97.0,148.0,141.66667,136.4147,119.01924,107.19614,136.0048,124.50461,120.42197,137.37616,125.96289,113.7685,137.74072,115.952484,115.681625,135.23813,59.599182,61.21147,121.149796,119.44855,119.00009,136.11214,126.26625350996814,121.52702
317,120.94765,127.381836,154.0,140.0,135.0,150.0,142.0,98.0,154.0,143.66667,137.98691,132.66293,122.90527,140.91574,127.97844,126.692184,139.74461,130.62976,118.769104,140.40744,124.166,128.3852,138.7915,68.68478,69.25788,124.921196,120.8934,121.13237,137.97336,133.05089108536436,129.24805
318,127.9682,128.75116,148.0,135.0,134.0,145.0,137.0,102.0,148.0,139.66667,136.74205,130.79573,129.10475,137.44893,134.67305,128.33165,138.41826,138.0719,134.74123,139.26797,133.62987,132.4809,138.15747,67.02871,66.46678,121.50718,126.60005,129.39284,136.40001,134.37681470285813,131.01807
319,130.08603,129.29942,146.0,135.0,131.0,140.0,135.0,95.0,146.0,137.33333,135.52151,135.3808,131.50398,136.8452,132.93324,129.10753,136.2333,135.3638,136.12396,136.84094,134.06825,128.06273,136.51706,75.89367,74.67934,121.97342,123.38158,128.22812,133.8454,134.98099186630984,135.40607
320,128.11176,130.34862,147.0,137.5,136.0,140.0,136.0,96.0,147.0,139.66667,136.77794,129.94637,117.88939,137.23659,126.275955,131.64586,136.31898,135.45038,130.51236,138.6126,121.96942,128.62886,135.24236,76.21231,74.46025,123.80308,126.06596,126.0152,136.2665,134.7308325448609,130.12141
321,127.86563,126.19646,151.0,142.5,130.0,140.0,138.0,107.0,151.0,139.66667,136.7164,135.29028,130.48991,138.57257,125.20036,124.91562,136.0501,133.95801,131.08359,138.2395,129.91618,132.79593,137.22905,90.325356,85.33232,127.33134,126.0768,125.4267,136.2692,134.98099186630984,133.45193
322,124.41795,117.99922,147.0,130.0,131.0,135.0,135.0,102.0,147.0,137.66667,134.35449,136.05476,128.54253,137.26369,117.62089,123.01105,132.65523,125.062836,120.260345,134.51572,132.70618,133.72731,136.42654,89.51488,89.437416,125.62872,128.09464,122.97681,135.27365,134.84092933436958,133.22696
323,128.51772,128.8444,134.0,110.0,126.0,130.0,128.0,103.0,134.0,129.33333,129.12943,139.19785,134.71011,131.79947,129.61838,131.32938,129.4046,139.03812,137.54482,131.75952,131.83356,136.53639,129.95839,93.10571,94.931305,120.27643,120.1617,125.310684,127.04042,134.98099186630984,135.49811
324,129.18306,129.45218,141.0,95.0,127.0,135.0,129.0,94.0,141.0,132.33333,131.54576,139.59677,137.56224,134.1492,124.689316,130.12881,130.42233,133.20882,135.53336,132.5522,136.49677,141.45227,133.37419,90.23695,95.981865,121.809235,129.3247,126.975845,131.58118,134.98099186630984,136.90508
325,128.0849,122.45784,144.0,100.0,127.0,135.0,133.0,90.0,144.0,134.66667,133.02122,143.76846,134.95924,136.94211,120.188,117.61284,131.047,123.59398,124.56555,131.8985,139.9352,140.69185,135.9838,86.84445,87.425316,122.71111,133.5265,120.56775,134.38162,134.98099186630984,140.62624
326,120.54079,121.71857,135.0,115.0,122.0,130.0,133.0,89.0,135.0,130.0,127.63519,115.10301,119.237015,126.27576,109.016594,114.00727,124.75415,120.78212,111.32878,127.695526,122.67441,126.5719,128.16861,80.63634,84.15323,117.65909,117.49158,112.135635,126.872894,122.85779412523651,118.32529
327,81.13287,84.4776,118.0,115.0,119.0,120.0,111.0,114.0,118.0,116.0,107.28322,112.24318,108.375755,115.06079,101.70784,105.139404,112.426956,107.35803,98.63192,113.83951,109.17693,119.84662,114.294235,71.96961,70.65425,104.9924,91.74962,85.73441,109.93741,94.29565761161896,97.26024
328,88.993454,92.53662,114.0,107.5,117.0,120.0,102.0,101.0,114.0,111.0,105.49837,104.12216,108.19327,109.28054,87.70354,96.97957,105.17589,90.90069,89.29923,105.975174,104.128784,110.49718,109.282196,73.521194,70.57859,101.630295,92.5334,85.54333,106.38335,101.90188964782573,98.91493
329,89.43485,93.07124,104.0,100.0,92.0,105.0,89.0,82.0,104.0,95.0,93.60871,96.76483,94.94712,95.44121,93.39258,98.60243,94.598145,95.61609,90.988556,95.15402,95.49696,96.70761,95.12424,83.98294,78.4233,92.245735,98.031746,96.706894,95.757935,94.45183495966734,94.28145
330,97.10938,98.731766,109.0,80.0,70.0,100.0,83.0,64.0,109.0,87.333336,89.77734,95.03824,100.05159,89.25956,100.88815,98.08715,90.72204,98.8848,97.67271,90.2212,93.28166,85.30231,88.82042,87.37678,88.94203,87.34419,98.1198,98.26204,90.02995,98.93805437505239,97.6436
331,88.19382,89.17972,103.0,65.0,65.0,80.0,71.0,56.0,90.0,75.333336,78.548454,83.816986,88.88284,77.45425,93.35245,92.72754,79.83811,90.74344,96.06508,79.18586,82.84541,81.46516,77.21135,70.2659,70.26348,74.066475,91.5782,87.31818,79.39455,87.94085260375466,86.96451
332,76.37896,66.86548,85.0,47.5,49.0,55.0,43.0,41.0,49.0,47.0,54.34474,69.289925,71.82741,52.57248,78.40892,77.341095,54.85223,78.54076,74.86965,54.88519,59.75409,57.923016,50.188522,57.5393,57.579453,49.634827,73.1617,70.63533,53.540424,72.60167817671547,72.7149
333,58.54589,60.27299,69.0,35.0,46.0,45.0,34.0,29.0,37.0,39.0,43.886475,46.94617,48.240753,40.98654,65.82942,58.931602,45.707355,68.26676,63.82169,46.31669,44.696114,45.266308,40.424026,43.43192,44.061108,40.10798,51.628506,55.78955,42.157127,44.10812839303682,50.248383
334,41.236015,44.750767,49.0,24.999998,36.0,35.0,25.0,20.0,34.0,31.666666,34.059006,32.953392,34.277794,31.988348,49.501213,54.307163,36.125305,49.877808,50.1439,36.21945,31.85264,30.466814,31.71316,36.904366,40.825672,32.97609,42.75441,41.16106,34.438602,30.620205580013,34.65363
335,31.226063,32.43216,29.0,20.0,30.0,30.0,25.0,17.0,30.0,28.333334,29.056515,33.57263,31.70556,29.643158,41.021004,40.87495,31.50525,38.51043,36.970924,30.877607,34.514336,36.518074,29.878584,38.295746,38.98861,30.823936,33.909756,37.709137,29.72744,29.850646428193432,31.222372
336,32.387665,32.68553,16.0,15.0,26.0,30.0,25.0,15.0,29.0,26.666666,28.096916,34.459373,31.149532,28.614843,39.481632,35.626625,29.870407,32.813232,34.06161,28.203308,31.666292,33.8284,27.916573,38.333103,39.988373,29.583275,32.02146,31.633142,28.005365,33.48582086534519,33.615253
337,78.50779,78.2114,70.0,90.0,85.0,80.0,85.0,67.0,70.0,80.0,79.626945,80.09721,81.75382,80.02431,76.37665,72.436646,79.09416,79.28732,75.62019,79.82183,82.45537,84.177,80.613846,66.333885,65.19886,76.58347,76.22581,79.823944,79.05645,79.69504315270824,79.9778
338,90.86392,91.07112,80.0,100.0,84.0,90.0,91.0,69.0,80.0,85.0,86.46598,98.92761,96.26999,88.4819,88.29248,87.1541,85.82312,90.905136,88.012634,86.47629,89.928604,90.13161,86.23215,62.424484,56.645565,79.356125,93.623,90.174576,87.15575,98.59129026122622,96.87602
339,90.64494,90.96054,80.0,105.0,99.0,95.0,90.0,68.0,80.0,89.666664,89.91124,97.91432,97.78091,91.72858,93.20041,93.174835,90.5501,97.46874,95.09461,91.61719,91.39355,91.4151,90.09839,66.49115,62.33014,83.87279,91.57245,93.8318,90.14311,95.85100503180746,95.15697
340,102.42206,103.04407,89.0,115.0,105.0,100.0,106.0,73.0,89.0,100.0,100.605515,103.95412,103.62007,100.988525,100.197784,105.69243,100.049446,102.99628,110.07961,100.74907,102.66731,99.30687,100.666824,68.40452,66.13542,92.10113,104.08712,105.53784,101.02178,105.7685566369129,104.85409
341,113.28226,115.874176,89.0,130.0,109.0,100.0,98.0,64.0,89.0,98.666664,102.320564,114.820114,117.01488,102.70503,111.57814,115.82877,101.89453,113.53703,118.01529,102.38426,116.74187,117.75188,103.18547,75.11212,74.4796,92.77803,113.00919,118.06146,102.2523,118.5698635056605,116.30151
342,120.99455,117.971405,101.0,135.0,117.0,120.0,115.0,74.0,101.0,111.0,113.49864,122.14311,120.740234,113.78578,117.011734,119.98906,112.50293,121.60394,121.55615,113.650986,121.4308,121.76686,113.6077,85.49133,74.39358,104.62283,113.42349,115.70221,111.60587,127.41598876154099,123.696045
343,117.119644,114.94006,106.0,135.0,111.0,110.0,113.0,74.0,106.0,110.0,111.77991,119.4099,118.78212,112.35248,114.528076,115.16371,111.13202,118.70102,120.96829,112.175255,118.749695,121.78471,112.18742,80.47086,81.72616,102.617714,115.42621,116.521866,111.35655,123.63299086130381,120.29985
344,119.287506,118.665985,98.0,130.0,95.0,105.0,101.0,84.0,98.0,98.0,103.32188,113.13783,110.00957,101.784454,117.74672,121.79639,102.936676,124.37056,121.11159,104.592636,116.51782,116.11116,102.629456,82.336235,83.30251,94.08406,116.9613,119.8674,102.740326,120.93166357170766,116.70898
345,121.8349,118.02263,113.0,125.0,118.0,125.0,119.0,74.0,113.0,116.666664,117.958725,114.03696,111.298874,116.00924,125.8562,128.15265,118.96405,126.3107,123.832504,119.077675,112.81163,112.82599,115.70291,81.67609,84.65414,107.91902,117.57544,118.246704,116.89386,124.79864499524528,119.24982
346,119.966934,119.64169,111.0,120.0,120.0,120.0,113.0,80.0,111.0,114.666664,115.99173,111.67693,110.255035,113.919235,122.61844,126.023865,116.65461,125.22273,120.87413,117.30568,112.943634,111.9389,114.23591,62.80768,72.99332,101.70192,118.05069,120.71736,115.51267,121.96951192119994,116.63269
347,118.89656,120.17044,115.0,115.0,121.0,120.0,114.0,78.0,115.0,116.666664,117.22414,110.901596,110.82124,115.2254,122.22975,119.79991,118.057434,125.06526,120.8616,118.76631,110.90219,110.402275,115.22555,65.0345,73.559555,103.75862,122.73735,120.18533,118.18434,121.04968818674135,115.561066
348,117.538185,116.78664,111.0,115.0,100.0,115.0,107.0,80.0,111.0,106.0,108.884544,111.40381,107.64666,107.35095,117.99045,116.63759,108.99761,119.1906,116.56624,109.29765,106.85879,111.289764,106.2147,80.3855,76.06998,99.596375,119.32576,119.6042,109.331436,119.6262846021859,116.01865
349,115.59537,114.48093,106.0,115.0,108.0,105.0,101.0,81.0,106.0,105.0,107.64884,113.486145,111.1945,107.12154,110.65991,111.33936,106.41498,112.48005,113.917984,106.87001,112.39115,114.29889,106.847786,85.01075,84.30334,100.002686,112.10843,110.04665,106.77711,118.77235263987845,116.90936
350,111.86838,109.20772,107.0,105.0,124.0,120.0,105.0,86.0,107.0,112.0,111.967094,106.66257,106.73082,110.66564,110.50421,109.82219,111.62605,112.48917,110.87312,112.12229,112.227036,111.479004,112.05676,86.8986,84.915375,105.72465,113.36662,106.82498,112.34166,112.99499162949381,110.700195
351,107.79213,101.46977,107.0,100.0,126.0,110.0,109.0,75.0,107.0,114.0,112.44803,105.71544,104.16855,111.92886,101.66987,104.80589,110.917465,106.3217,106.844345,112.08043,107.590836,105.3723,112.397705,95.455,94.31708,109.363754,110.894966,104.11105,113.22374,109.87220593864181,108.24565
352,107.50157,100.66983,97.0,90.0,107.0,105.0,101.0,72.0,97.0,101.666664,103.1254,103.601395,98.34934,102.150345,106.06326,105.720825,102.765816,105.89499,106.52807,102.72375,107.34269,96.698105,103.08567,90.44422,85.647705,98.86105,110.32515,98.37205,103.83128,108.61122851102893,107.4947
353,101.63044,99.78222,93.0,85.0,73.0,100.0,96.0,61.0,93.0,87.333336,90.90761,106.173065,107.62818,92.04327,104.99086,105.44302,91.74771,109.17867,106.49746,92.79467,107.95943,107.18617,92.48985,84.82748,83.21667,86.70687,100.461334,92.54671,90.61533,106.97760996907715,104.85716
354,95.269554,96.99484,84.0,80.0,62.0,85.0,77.0,72.0,84.0,74.333336,79.56739,101.65611,103.567276,81.16403,93.6608,96.78943,79.1652,98.853806,98.65724,80.463455,109.57554,101.82593,83.14388,87.6419,84.963326,77.66048,95.14038,88.76501,79.535095,100.77424069480506,99.686844
355,97.278465,94.11627,81.0,75.0,68.0,80.0,70.0,58.0,81.0,73.0,79.06962,91.669586,96.17212,77.6674,88.97159,88.33959,76.9929,93.305084,92.70578,78.07627,96.62944,96.0775,78.907364,87.00421,86.124344,76.50105,94.28415,90.19783,78.32104,96.69667127213987,95.50528
356,84.501724,81.54157,78.0,70.0,54.0,75.0,71.0,65.0,78.0,67.666664,71.87543,78.63223,78.54783,70.40806,83.4855,79.819214,71.621376,81.90512,84.416985,71.22628,75.20799,74.16608,69.552,78.53453,80.640175,70.38364,77.47968,80.2535,70.11992,82.69886352332526,82.68353
357,74.4621,75.73365,84.0,70.0,99.0,75.0,81.0,75.0,84.0,88.0,84.615524,73.84862,72.765396,84.46216,72.571655,72.18488,84.142914,77.64744,75.962555,85.41186,71.90902,69.9841,83.97726,71.95302,74.015686,83.98825,71.31131,71.638054,83.82783,72.60858669074798,73.86795
358,72.522125,69.84606,78.0,70.0,74.0,75.0,95.0,84.0,78.0,82.333336,79.88053,67.678024,66.05264,78.66951,73.21999,74.9587,80.055,74.799355,74.65603,80.44984,67.44656,68.70566,78.61164,77.06886,76.553116,81.01721,71.797745,68.24578,79.69943,68.5564134179613,69.85773
359,64.90925,67.17496,67.0,70.0,74.0,70.0,71.0,70.0,67.0,70.666664,69.22731,67.41347,68.03578,69.85336,73.07309,73.67191,71.26827,71.99359,70.3683,70.9984,62.39839,63.924953,68.599594,67.14266,62.341244,69.78567,68.41839,69.12757,70.1046,64.78672709117548,66.18365
360,61.03153,62.121742,61.0,70.0,66.0,60.0,67.0,65.0,61.0,64.666664,63.75788,67.50082,68.880646,65.375206,65.524086,66.90238,64.88102,67.42306,66.64535,65.35577,66.12173,64.6107,65.03043,70.347496,67.094864,66.086876,61.16277,64.86691,63.79069,63.58889427535203,64.2376
361,64.975685,64.54714,60.0,70.0,79.0,60.0,64.0,77.0,60.0,67.666664,66.99392,69.427925,70.75429,68.10698,69.42464,70.45233,68.106155,69.73708,71.45334,68.18427,66.28021,66.31918,67.32005,81.46724,74.37,71.116806,63.08159,65.82041,66.5204,66.54866189853303,67.518585
362,64.25484,66.25983,64.0,70.0,89.0,65.0,70.0,68.0,64.0,74.333336,71.813705,65.9883,69.27122,72.24707,66.02992,68.553375,72.25748,67.791565,69.676125,72.69789,64.737885,66.170746,71.93447,86.416534,82.67886,77.35413,64.33489,64.80086,71.833725,64.3185408569897,65.072395
363,64.540855,64.07155,65.0,70.0,74.0,70.0,74.0,77.0,65.0,71.0,69.385216,63.278206,62.908432,69.06955,63.753403,68.04197,69.188354,64.58821,64.162636,69.39705,63.242584,65.59483,69.060646,80.09689,73.91182,73.27422,65.59331,70.268105,69.64833,63.28388935365891,64.08476
364,62.724327,63.598564,60.0,70.0,61.0,65.0,64.0,64.0,60.0,61.666668,61.931084,63.661514,62.957954,62.16538,64.64464,67.80583,62.41116,64.32366,63.984016,62.330917,63.773758,64.07086,62.19344,77.506004,72.58109,65.6265,66.79395,63.400215,62.948486,62.93922683974735,63.50051
365,60.9991,62.65184,56.0,65.0,52.0,65.0,60.0,46.0,56.0,56.0,57.249775,63.97499,63.2659,57.993748,63.58121,65.238716,57.8953,63.470135,63.81728,57.867535,63.290424,63.89843,57.822605,75.54547,68.00296,60.886368,62.648643,61.17616,57.662163,62.281027777399615,62.811592
366,62.042213,63.68332,60.0,65.0,65.0,65.0,60.0,43.0,60.0,61.666668,61.76055,66.09949,65.982086,62.77487,64.2592,65.66101,62.3148,66.37941,65.83835,62.844852,64.91842,66.64205,62.479607,65.61862,68.189285,62.654655,62.734898,63.880703,61.933723,63.10567745642033,64.03782
367,63.146423,63.365444,68.0,60.0,57.0,65.0,65.0,59.0,68.0,63.333332,63.286606,65.638725,63.65013,63.909683,65.86641,66.818596,63.966602,66.78397,66.80187,64.19599,64.26527,66.32429,63.566315,66.28299,68.16576,64.07075,63.417175,59.166374,63.354294,63.71491854900859,64.47952
368,69.6954,66.3185,69.0,60.0,53.0,60.0,65.0,72.0,69.0,62.333332,64.17385,66.60258,68.006454,63.400642,69.902405,67.06956,64.2256,69.14863,70.52551,64.037155,65.99841,69.001816,63.249603,70.1627,72.14133,64.29067,68.07139,62.74315,63.767845,68.4657591770406,68.617355
369,64.674446,63.76322,63.0,60.0,49.0,60.0,60.0,77.0,63.0,57.333332,59.16861,60.051594,62.6298,58.012897,61.678818,62.339813,58.419704,63.87944,67.47456,58.96986,59.78854,64.4891,57.947136,64.22599,67.38287,59.056496,62.66095,62.893623,58.665237,61.266468024227876,62.10524
370,68.98613,69.09832,64.0,65.0,54.0,65.0,57.0,78.0,64.0,58.333332,60.996532,63.686317,64.89127,59.671577,68.02343,63.623283,60.75586,67.53764,67.36929,60.63441,64.52487,65.58196,59.881218,67.9597,71.092995,60.739925,65.676155,70.200386,60.169037,66.46244168566798,66.61238
371,54.529636,56.89265,64.0,65.0,56.0,65.0,70.0,77.0,64.0,63.333332,61.13241,50.40216,51.772003,60.10054,53.287647,52.658756,60.82191,55.46851,52.96801,61.367126,52.66965,52.68091,60.66741,58.416885,55.16224,62.10422,56.26784,53.031456,61.56696,51.26223800775853,51.65468
372,65.55847,67.2787,66.0,65.0,70.0,70.0,68.0,79.0,66.0,68.0,67.38962,59.391567,58.77383,65.84789,57.346497,54.274757,65.336624,58.043667,57.487125,65.51092,59.87383,59.889412,65.96846,73.161835,75.852066,69.29046,61.449867,62.663315,66.362465,63.157733730315655,63.072083
373,63.766354,67.52932,66.0,65.0,77.0,75.0,71.0,82.0,66.0,71.333336,69.44159,63.322315,64.03624,69.33058,59.547974,58.693516,68.38699,61.512543,60.49368,68.878136,62.828087,65.297935,69.20702,76.926895,75.33761,72.73172,65.367905,68.37174,69.84198,63.218242624488404,63.89325
374,75.67658,76.02721,70.0,65.0,81.0,80.0,83.0,79.0,70.0,78.0,77.41914,72.0491,74.79426,76.512276,73.91577,76.941925,76.97894,74.25731,76.460915,77.06433,75.82702,76.75384,77.45676,75.06481,73.780266,77.266205,75.716644,77.7526,77.42916,73.76876769851674,74.47055
375,71.3719,72.712234,69.0,70.0,64.0,80.0,81.0,79.0,69.0,71.333336,71.34297,65.2137,68.45768,69.80342,75.66272,74.125565,72.41568,70.602295,73.00558,71.15057,66.34526,66.19155,70.08632,66.98024,68.47008,70.245056,69.18373,72.145996,70.79593,69.16841878151895,69.10198
376,69.76995,69.83306,70.0,75.0,72.0,75.0,80.0,79.0,70.0,74.0,72.94249,66.7473,68.2679,72.18683,72.82119,71.1828,73.7053,69.559845,70.20579,72.88996,66.05297,67.594574,72.013245,66.9159,70.73465,72.22897,69.738174,69.22018,72.93454,69.01043399620896,69.03106
377,70.71486,69.80429,71.0,80.0,65.0,75.0,80.0,90.0,71.0,72.0,71.67871,70.63028,71.81767,71.65757,69.847664,69.58602,71.461914,68.93804,70.17208,71.23451,68.67412,69.56664,71.16853,68.03747,70.09036,71.00937,72.081764,73.61243,72.02044,71.87560992400289,71.6638
378,72.6407,73.63409,70.0,80.0,77.0,75.0,80.0,82.0,70.0,75.666664,74.91017,76.48964,77.86133,75.872406,70.009445,69.26869,74.252365,69.94587,69.616905,74.236465,74.940994,77.19196,75.485245,65.60891,66.03175,73.15223,73.51456,71.09924,75.12864,76.63396802275064,76.04402
379,75.60654,76.68247,69.0,80.0,84.0,70.0,70.0,74.0,69.0,74.333336,74.651634,80.27449,82.28737,75.81862,76.11519,76.6267,74.77879,77.17674,75.17922,75.04419,78.773315,81.280975,75.44333,69.43971,68.16009,73.109924,81.57817,83.18599,76.14455,78.31795597492597,78.97837
380,79.60252,81.07053,70.0,75.0,60.0,70.0,67.0,69.0,70.0,65.666664,69.150635,84.28555,87.23222,70.32139,83.84151,84.55152,70.21037,82.71712,79.22744,69.929276,81.07641,82.0488,69.519104,71.362015,69.48351,67.0905,77.500046,78.20538,68.625015,82.57681846320838,83.253784
381,84.17504,86.5159,77.0,70.0,58.0,75.0,72.0,67.0,77.0,69.0,72.79376,86.97225,91.356964,73.493065,87.82652,88.39143,73.706635,89.894165,88.25151,74.22354,84.86837,86.6111,72.967094,73.63274,75.16589,70.15819,84.824104,88.23187,72.956024,86.12747476511078,86.13994
382,82.68747,82.63495,74.0,65.0,55.0,75.0,66.0,58.0,74.0,65.0,69.42187,82.45337,83.40764,69.36334,82.136856,83.37065,69.28421,86.004456,84.84087,70.251114,80.171585,81.36662,68.79289,72.37186,72.187096,66.842964,83.119385,85.80771,69.52985,81.98422327321953,82.79766
383,79.03709,80.68655,69.0,65.0,56.0,75.0,64.0,58.0,69.0,63.0,67.00927,80.78546,79.19321,67.446365,78.53968,77.5178,66.88492,80.123764,77.37677,67.280945,78.85838,78.87078,66.9646,67.63797,67.42003,64.15949,82.46252,81.650055,67.86563,80.1732429792286,80.7649
384,73.42984,74.47284,64.0,65.0,55.0,70.0,63.0,54.0,64.0,60.666668,63.85746,70.75533,73.25396,63.188835,68.88074,72.32675,62.720184,71.78519,70.166046,63.446297,69.655525,70.164215,62.91388,67.90069,66.48904,62.475174,74.15195,74.18039,64.03799,71.48050026627902,72.39706
